EprimeScript,List,Weight,Nested,Procedure,prime,target,primecond,answer,isi,lexicality
ListSession1,B2,1,,TrialProc2,HAUNT,glasses,4,l,1050,1
ListSession1,B2,1,,TrialProc2,RYE,nervous,4,l,1050,1
ListSession1,B2,1,,TrialProc2,THERMOMETER,eat,4,l,1050,1
ListSession1,B2,1,,TrialProc2,STAIR,grand,4,l,1050,1
ListSession1,B2,1,,TrialProc2,ECSTASY,crackle,4,l,1050,1
ListSession1,B2,1,,TrialProc2,EXPENSE,can,4,l,1050,1
ListSession1,B2,1,,TrialProc2,SCRUB,road,4,l,1050,1
ListSession1,B2,1,,TrialProc2,WEB,floor,4,l,1050,1
ListSession1,B2,1,,TrialProc2,SOFT,package,4,l,1050,1
ListSession1,B2,1,,TrialProc2,BANDANNA,feel,4,l,1050,1
ListSession1,B2,1,,TrialProc2,ANNOUNCE,sorrow,4,l,1050,1
ListSession1,B2,1,,TrialProc2,AVENUE,think,4,l,1050,1
ListSession1,B2,1,,TrialProc2,SPELL,feet,4,l,1050,1
ListSession1,B2,1,,TrialProc2,MEANS,backpack,4,l,1050,1
ListSession1,B2,1,,TrialProc2,PERCENTAGE,round,4,l,1050,1
ListSession1,B2,1,,TrialProc2,PROVE,dusk,4,l,1050,1
ListSession1,B2,1,,TrialProc2,GOD,finish,4,l,1050,1
ListSession1,B2,1,,TrialProc2,TACTFUL,something,4,l,1050,1
ListSession1,B2,1,,TrialProc2,PEAK,odd,4,l,1050,1
ListSession1,B2,1,,TrialProc2,RINSE,winter,4,l,1050,1
ListSession1,B2,1,,TrialProc2,SQUEAL,ancept,4,a,1050,2
ListSession1,B2,1,,TrialProc2,INTERVIEW,bidy,4,a,1050,2
ListSession1,B2,1,,TrialProc2,VANISH,obegen,4,a,1050,2
ListSession1,B2,1,,TrialProc2,MONUMENT,bov,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ATTACH,ofbense,4,a,1050,2
ListSession1,B2,1,,TrialProc2,EMPTY,isportant,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ROUTINE,hinp,4,a,1050,2
ListSession1,B2,1,,TrialProc2,EVALUATE,lemters,4,a,1050,2
ListSession1,B2,1,,TrialProc2,COLLECT,torm,4,a,1050,2
ListSession1,B2,1,,TrialProc2,PLANTS,sken,4,a,1050,2
ListSession1,B2,1,,TrialProc2,RELAX,shise,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ACTION,wab,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ACCUSE,claff,4,a,1050,2
ListSession1,B2,1,,TrialProc2,BASEBALL,heda,4,a,1050,2
ListSession1,B2,1,,TrialProc2,LEGS,righway,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ROCKS,tem,4,a,1050,2
ListSession1,B2,1,,TrialProc2,CONFESS,aunp,4,a,1050,2
ListSession1,B2,1,,TrialProc2,GREED,dod,4,a,1050,2
ListSession1,B2,1,,TrialProc2,BAT,pamer,4,a,1050,2
ListSession1,B2,1,,TrialProc2,LOOK,frakes,4,a,1050,2
ListSession1,B2,1,,TrialProc2,FLOOD,dack,4,a,1050,2
ListSession1,B2,1,,TrialProc2,STING,slamp,4,a,1050,2
ListSession1,B2,1,,TrialProc2,NUT,forne,4,a,1050,2
ListSession1,B2,1,,TrialProc2,VALUE,doy,4,a,1050,2
ListSession1,B2,1,,TrialProc2,ANKLE,buture,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SHOE,omeripan,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SCRAP,pridate,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SON,glay,4,a,1050,2
ListSession1,B2,1,,TrialProc2,POLLUTION,morry,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SNAIL,albiganor,4,a,1050,2
ListSession1,B2,1,,TrialProc2,NOT,borning,4,a,1050,2
ListSession1,B2,1,,TrialProc2,DAMAGE,lork,4,a,1050,2
ListSession1,B2,1,,TrialProc2,AUTHOR,monorcyple,4,a,1050,2
ListSession1,B2,1,,TrialProc2,RULER,bope,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SPINE,pumber,4,a,1050,2
ListSession1,B2,1,,TrialProc2,THROUGH,kand,4,a,1050,2
ListSession1,B2,1,,TrialProc2,CRUDE,sry,4,a,1050,2
ListSession1,B2,1,,TrialProc2,GOLD,arns,4,a,1050,2
ListSession1,B2,1,,TrialProc2,BIAS,braig,4,a,1050,2
ListSession1,B2,1,,TrialProc2,BANK,pars,4,a,1050,2
ListSession1,B2,1,,TrialProc2,UNIQUE,dupy,4,a,1050,2
ListSession1,B2,1,,TrialProc2,BEWARE,cheene,4,a,1050,2
ListSession1,B2,1,,TrialProc2,IMPOSSIBLE,snooth,4,a,1050,2
ListSession1,B2,1,,TrialProc2,EVENING,plame,4,a,1050,2
ListSession1,B2,1,,TrialProc2,HANDBAG,stider,4,a,1050,2
ListSession1,B2,1,,TrialProc2,FRIGID,caumious,4,a,1050,2
ListSession1,B2,1,,TrialProc2,AD,kead,4,a,1050,2
ListSession1,B2,1,,TrialProc2,STRIVE,faj,4,a,1050,2
ListSession1,B2,1,,TrialProc2,SAY,bepow,4,a,1050,2
ListSession1,B2,1,,TrialProc2,LIFE,bave,4,a,1050,2
ListSession1,B2,1,,TrialProc2,FISHING,stoiled,4,a,1050,2
ListSession1,B2,1,,TrialProc2,STEAM,neighlorgood,4,a,1050,2
ListSession1,B2,1,,TrialProc2,EGG,grol,4,a,1050,2
ListSession2,B1,1,,TrialProc1,DENIAL,refuse,1,l,50,1
ListSession2,B1,1,,TrialProc1,SLEIGH,snow,1,l,50,1
ListSession2,B1,1,,TrialProc1,CHILD,baby,1,l,50,1
ListSession2,B1,1,,TrialProc1,FINISHED,done,1,l,50,1
ListSession2,B1,1,,TrialProc1,PUBERTY,adolescent,1,l,50,1
ListSession2,B1,1,,TrialProc1,CAUTION,danger,1,l,50,1
ListSession2,B1,1,,TrialProc1,GANDER,goose,1,l,50,1
ListSession2,B1,1,,TrialProc1,ANCESTOR,relative,1,l,50,1
ListSession2,B1,1,,TrialProc1,RADISH,vegetable,1,l,50,1
ListSession2,B1,1,,TrialProc1,REAPPEAR,disappear,1,l,50,1
ListSession2,B1,1,,TrialProc1,AMBULANCE,emergency,1,l,50,1
ListSession2,B1,1,,TrialProc1,SHIELD,protection,1,l,50,1
ListSession2,B1,1,,TrialProc1,HOLE,ground,1,l,50,1
ListSession2,B1,1,,TrialProc1,CLOUD,sky,1,l,50,1
ListSession2,B1,1,,TrialProc1,PICK,choose,1,l,50,1
ListSession2,B1,1,,TrialProc1,MANUFACTURER,maker,1,l,50,1
ListSession2,B1,1,,TrialProc1,LIBEL,lawsuit,1,l,50,1
ListSession2,B1,1,,TrialProc1,UNLOAD,load,1,l,50,1
ListSession2,B1,1,,TrialProc1,POCKET,jeans,1,l,50,1
ListSession2,B1,1,,TrialProc1,TRAIL,path,1,l,50,1
ListSession2,B1,1,,TrialProc1,HARDY,boys,1,l,50,1
ListSession2,B1,1,,TrialProc1,ALTO,soprano,1,l,50,1
ListSession2,B1,1,,TrialProc1,ARTS,crafts,1,l,50,1
ListSession2,B1,1,,TrialProc1,SELECTION,choice,1,l,50,1
ListSession2,B1,1,,TrialProc1,STATUE,liberty,1,l,50,1
ListSession2,B1,1,,TrialProc1,MARS,planets,1,l,50,1
ListSession2,B1,1,,TrialProc1,ELF,santa,1,l,50,1
ListSession2,B1,1,,TrialProc1,QUARTER,dime,1,l,50,1
ListSession2,B1,1,,TrialProc1,PHONE,call,1,l,50,1
ListSession2,B1,1,,TrialProc1,STRIP,naked,1,l,50,1
ListSession2,B1,1,,TrialProc1,COWGIRL,cowboy,1,l,50,1
ListSession2,B1,1,,TrialProc1,CHECKING,account,1,l,50,1
ListSession2,B1,1,,TrialProc1,UNITED,states,1,l,50,1
ListSession2,B1,1,,TrialProc1,METRIC,system,1,l,50,1
ListSession2,B1,1,,TrialProc1,FLAKE,corn,1,l,50,1
ListSession2,B1,1,,TrialProc1,SUMMIT,peak,1,l,50,1
ListSession2,B1,1,,TrialProc1,ANNIHILATE,destroy,1,l,50,1
ListSession2,B1,1,,TrialProc1,OUTLET,plug,1,l,50,1
ListSession2,B1,1,,TrialProc1,HIP,bone,1,l,50,1
ListSession2,B1,1,,TrialProc1,CIRCUMSTANCE,situation,1,l,50,1
ListSession2,B1,1,,TrialProc1,DEADLY,poison,1,l,50,1
ListSession2,B1,1,,TrialProc1,FASCISM,communism,1,l,50,1
ListSession2,B1,1,,TrialProc1,SHORTCAKE,strawberry,1,l,50,1
ListSession2,B1,1,,TrialProc1,ATTRACT,like,1,l,50,1
ListSession2,B1,1,,TrialProc1,SHOULDER,arm,1,l,50,1
ListSession2,B1,1,,TrialProc1,BINDER,folder,1,l,50,1
ListSession2,B1,1,,TrialProc1,WART,ugly,1,l,50,1
ListSession2,B1,1,,TrialProc1,MAKE,do,1,l,50,1
ListSession2,B1,1,,TrialProc1,HOPE,glory,1,l,50,1
ListSession2,B1,1,,TrialProc1,CHICKEN,soup,1,l,50,1
ListSession2,B1,1,,TrialProc1,SEX,female,1,l,50,1
ListSession2,B1,1,,TrialProc1,BALL,bat,1,l,50,1
ListSession2,B1,1,,TrialProc1,PRODUCT,item,1,l,50,1
ListSession2,B1,1,,TrialProc1,OUCH,torl,1,a,50,2
ListSession2,B1,1,,TrialProc1,ARIGHT,rool,1,a,50,2
ListSession2,B1,1,,TrialProc1,SUB,nist,1,a,50,2
ListSession2,B1,1,,TrialProc1,CORPORAL,porward,1,a,50,2
ListSession2,B1,1,,TrialProc1,WOMEN,poman,1,a,50,2
ListSession2,B1,1,,TrialProc1,WAREHOUSE,pensuade,1,a,50,2
ListSession2,B1,1,,TrialProc1,BURST,cimy,1,a,50,2
ListSession2,B1,1,,TrialProc1,RITUAL,giar,1,a,50,2
ListSession2,B1,1,,TrialProc1,RIGHTEOUSNESS,arnow,1,a,50,2
ListSession2,B1,1,,TrialProc1,SHEEP,enectripity,1,a,50,2
ListSession2,B1,1,,TrialProc1,SAUCER,halpy,1,a,50,2
ListSession2,B1,1,,TrialProc1,MARSH,tabin,1,a,50,2
ListSession2,B1,1,,TrialProc1,UNIFORM,preathe,1,a,50,2
ListSession2,B1,1,,TrialProc1,MESSAGE,loney,1,a,50,2
ListSession2,B1,1,,TrialProc1,MONDAY,deminition,1,a,50,2
ListSession2,B1,1,,TrialProc1,SWAP,tarthquame,1,a,50,2
ListSession2,B1,1,,TrialProc1,DISASTER,comlontable,1,a,50,2
ListSession2,B1,1,,TrialProc1,LISTEN,worner,1,a,50,2
ListSession2,B1,1,,TrialProc1,SAPPHIRE,pable,1,a,50,2
ListSession2,B1,1,,TrialProc1,GLIDE,chenf,1,a,50,2
ListSession2,B1,1,,TrialProc1,BALCONY,builping,1,a,50,2
ListSession2,B1,1,,TrialProc1,TARZAN,bip,1,a,50,2
ListSession2,B1,1,,TrialProc1,LIPS,bipycle,1,a,50,2
ListSession2,B1,1,,TrialProc1,FURTHER,reaption,1,a,50,2
ListSession2,B1,1,,TrialProc1,PREMISES,patcames,1,a,50,2
ListSession2,B1,1,,TrialProc1,BLEND,hupt,1,a,50,2
ListSession2,B1,1,,TrialProc1,TENSION,povel,1,a,50,2
ListSession2,B1,1,,TrialProc1,ORIGINATE,anay,1,a,50,2
ListSession2,B1,1,,TrialProc1,HANDLE,kint,1,a,50,2
ListSession2,B1,1,,TrialProc1,NOON,lomster,1,a,50,2
ListSession2,B1,1,,TrialProc1,TELLER,cag,1,a,50,2
ListSession2,B1,1,,TrialProc1,THRONE,rucket,1,a,50,2
ListSession2,B1,1,,TrialProc1,CREDIT,mep,1,a,50,2
ListSession2,B1,1,,TrialProc1,MEANING,dinagree,1,a,50,2
ListSession2,B1,1,,TrialProc1,MEASUREMENT,daith,1,a,50,2
ListSession2,B1,1,,TrialProc1,WIDE,meather,1,a,50,2
ListSession2,B1,1,,TrialProc1,NORMAL,vored,1,a,50,2
ListSession2,B1,1,,TrialProc1,REPUBLIC,primoner,1,a,50,2
ListSession2,B1,1,,TrialProc1,COZY,panent,1,a,50,2
ListSession2,B1,1,,TrialProc1,TRY,drin,1,a,50,2
ListSession2,B1,1,,TrialProc1,TULIP,dend,1,a,50,2
ListSession2,B1,1,,TrialProc1,ENERGY,shunder,1,a,50,2
ListSession2,B1,1,,TrialProc1,YOLK,nellow,1,a,50,2
ListSession2,B1,1,,TrialProc1,SPRAIN,plide,1,a,50,2
ListSession2,B1,1,,TrialProc1,CONVINCE,chep,1,a,50,2
ListSession2,B1,1,,TrialProc1,LEAK,oggs,1,a,50,2
ListSession2,B1,1,,TrialProc1,MELLOW,ebect,1,a,50,2
ListSession2,B1,1,,TrialProc1,POCKETBOOK,fote,1,a,50,2
ListSession2,B1,1,,TrialProc1,PARADISE,cetemony,1,a,50,2
ListSession2,B1,1,,TrialProc1,HELIUM,sotiety,1,a,50,2
ListSession2,B1,1,,TrialProc1,DEFEND,swanp,1,a,50,2
ListSession2,B1,1,,TrialProc1,GUARDIAN,wocks,1,a,50,2
ListSession2,B1,1,,TrialProc1,RIOT,crowd,2,l,50,1
ListSession2,B1,1,,TrialProc1,ANNOY,sister,2,l,50,1
ListSession2,B1,1,,TrialProc1,STY,sly,2,l,50,1
ListSession2,B1,1,,TrialProc1,ARMS,hug,2,l,50,1
ListSession2,B1,1,,TrialProc1,ARGUMENT,disagreement,2,l,50,1
ListSession2,B1,1,,TrialProc1,CHALKBOARD,write,2,l,50,1
ListSession2,B1,1,,TrialProc1,SATAN,silk,2,l,50,1
ListSession2,B1,1,,TrialProc1,FEVER,high,2,l,50,1
ListSession2,B1,1,,TrialProc1,OVER,turn,2,l,50,1
ListSession2,B1,1,,TrialProc1,MASS,confusion,2,l,50,1
ListSession2,B1,1,,TrialProc1,AWKWARD,different,2,l,50,1
ListSession2,B1,1,,TrialProc1,PORTION,sample,2,l,50,1
ListSession2,B1,1,,TrialProc1,ALLIGATOR,river,2,l,50,1
ListSession2,B1,1,,TrialProc1,APPROVAL,yes,2,l,50,1
ListSession2,B1,1,,TrialProc1,ANCIENT,modern,2,l,50,1
ListSession2,B1,1,,TrialProc1,LEAD,aluminum,2,l,50,1
ListSession2,B1,1,,TrialProc1,SHEET,white,2,l,50,1
ListSession2,B1,1,,TrialProc1,ENJOY,life,2,l,50,1
ListSession2,B1,1,,TrialProc1,ASTEROID,belt,2,l,50,1
ListSession2,B1,1,,TrialProc1,STARCH,bleach,2,l,50,1
ListSession2,B1,1,,TrialProc1,COMPLICATED,simple,2,l,50,1
ListSession2,B1,1,,TrialProc1,EXPRESS,say,2,l,50,1
ListSession2,B1,1,,TrialProc1,NICKEL,five,2,l,50,1
ListSession2,B1,1,,TrialProc1,EXISTENCE,being,2,l,50,1
ListSession2,B1,1,,TrialProc1,FLICK,off,2,l,50,1
ListSession2,B1,1,,TrialProc1,VICE,president,2,l,50,1
ListSession2,B1,1,,TrialProc1,OLYMPICS,gold,2,l,50,1
ListSession2,B1,1,,TrialProc1,WALL,picture,2,l,50,1
ListSession2,B1,1,,TrialProc1,EXPRESSION,emotion,2,l,50,1
ListSession2,B1,1,,TrialProc1,COVERED,sheets,2,l,50,1
ListSession2,B1,1,,TrialProc1,WEIGHTS,workout,2,l,50,1
ListSession2,B1,1,,TrialProc1,BOUNDARY,fence,2,l,50,1
ListSession2,B1,1,,TrialProc1,CURSE,swear,2,l,50,1
ListSession2,B1,1,,TrialProc1,CARPENTER,hammer,2,l,50,1
ListSession2,B1,1,,TrialProc1,HOW,who,2,l,50,1
ListSession2,B1,1,,TrialProc1,CARBON,atom,2,l,50,1
ListSession2,B1,1,,TrialProc1,FLING,flirt,2,l,50,1
ListSession2,B1,1,,TrialProc1,FILL,dirt,2,l,50,1
ListSession2,B1,1,,TrialProc1,HERB,garden,2,l,50,1
ListSession2,B1,1,,TrialProc1,LAUNDRY,soap,2,l,50,1
ListSession2,B1,1,,TrialProc1,SUDS,bath,2,l,50,1
ListSession2,B1,1,,TrialProc1,ANNUAL,once,2,l,50,1
ListSession2,B1,1,,TrialProc1,EXCHANGE,foreign,2,l,50,1
ListSession2,B1,1,,TrialProc1,PORT,ship,2,l,50,1
ListSession2,B1,1,,TrialProc1,GRAPH,geometry,2,l,50,1
ListSession2,B1,1,,TrialProc1,WEALTH,none,2,l,50,1
ListSession2,B1,1,,TrialProc1,UNCLEAR,fog,2,l,50,1
ListSession2,B1,1,,TrialProc1,SILLY,crazy,2,l,50,1
ListSession2,B1,1,,TrialProc1,BUS,taxi,2,l,50,1
ListSession2,B1,1,,TrialProc1,TWISTER,movie,2,l,50,1
ListSession2,B1,1,,TrialProc1,PHANTOM,monster,2,l,50,1
ListSession2,B1,1,,TrialProc1,MAPLE,abtempt,2,a,50,2
ListSession2,B1,1,,TrialProc1,PIT,ponitics,2,a,50,2
ListSession2,B1,1,,TrialProc1,PALE,pand,2,a,50,2
ListSession2,B1,1,,TrialProc1,ONION,heak,2,a,50,2
ListSession2,B1,1,,TrialProc1,SUBSTANCE,hoir,2,a,50,2
ListSession2,B1,1,,TrialProc1,ENVY,chetistry,2,a,50,2
ListSession2,B1,1,,TrialProc1,LEOPARD,painling,2,a,50,2
ListSession2,B1,1,,TrialProc1,KEYS,stopach,2,a,50,2
ListSession2,B1,1,,TrialProc1,RIDE,ipland,2,a,50,2
ListSession2,B1,1,,TrialProc1,BENT,pronect,2,a,50,2
ListSession2,B1,1,,TrialProc1,SAVIOR,spress,2,a,50,2
ListSession2,B1,1,,TrialProc1,SIBLING,bepin,2,a,50,2
ListSession2,B1,1,,TrialProc1,INNOCENT,urmy,2,a,50,2
ListSession2,B1,1,,TrialProc1,ADDICT,mudge,2,a,50,2
ListSession2,B1,1,,TrialProc1,CAPTURE,dountry,2,a,50,2
ListSession2,B1,1,,TrialProc1,ATTENDANCE,brab,2,a,50,2
ListSession2,B1,1,,TrialProc1,SWAN,korgive,2,a,50,2
ListSession2,B1,1,,TrialProc1,BUTTON,unlerspand,2,a,50,2
ListSession2,B1,1,,TrialProc1,VICTIM,koss,2,a,50,2
ListSession2,B1,1,,TrialProc1,SHRIMP,murnerer,2,a,50,2
ListSession2,B1,1,,TrialProc1,ROACH,weknespay,2,a,50,2
ListSession2,B1,1,,TrialProc1,ROW,conleited,2,a,50,2
ListSession2,B1,1,,TrialProc1,ROOSTER,drun,2,a,50,2
ListSession2,B1,1,,TrialProc1,FINGERS,rufer,2,a,50,2
ListSession2,B1,1,,TrialProc1,BALLOT,floner,2,a,50,2
ListSession2,B1,1,,TrialProc1,OXYGEN,sab,2,a,50,2
ListSession2,B1,1,,TrialProc1,MEDIEVAL,plup,2,a,50,2
ListSession2,B1,1,,TrialProc1,THIMBLE,nirgin,2,a,50,2
ListSession2,B1,1,,TrialProc1,PLUTO,wenk,2,a,50,2
ListSession2,B1,1,,TrialProc1,TOY,naste,2,a,50,2
ListSession2,B1,1,,TrialProc1,SEAT,stoff,2,a,50,2
ListSession2,B1,1,,TrialProc1,FOREHEAD,priend,2,a,50,2
ListSession2,B1,1,,TrialProc1,NAUSEOUS,pind,2,a,50,2
ListSession2,B1,1,,TrialProc1,JELLO,pecklace,2,a,50,2
ListSession2,B1,1,,TrialProc1,MASON,throp,2,a,50,2
ListSession2,B1,1,,TrialProc1,LOG,manters,2,a,50,2
ListSession2,B1,1,,TrialProc1,WRENCH,smeln,2,a,50,2
ListSession2,B1,1,,TrialProc1,WED,sind,2,a,50,2
ListSession2,B1,1,,TrialProc1,DART,andle,2,a,50,2
ListSession2,B1,1,,TrialProc1,MATE,daid,2,a,50,2
ListSession2,B1,1,,TrialProc1,IMPORTANT,dom,2,a,50,2
ListSession2,B1,1,,TrialProc1,GAG,metchup,2,a,50,2
ListSession2,B1,1,,TrialProc1,PAIN,pishes,2,a,50,2
ListSession2,B1,1,,TrialProc1,SLUM,pank,2,a,50,2
ListSession2,B1,1,,TrialProc1,GRIEF,jow,2,a,50,2
ListSession2,B1,1,,TrialProc1,DINE,rumb,2,a,50,2
ListSession2,B1,1,,TrialProc1,GYMNAST,thamb,2,a,50,2
ListSession2,B1,1,,TrialProc1,ACCEPT,sreed,2,a,50,2
ListSession2,B1,1,,TrialProc1,EXCITED,sleeb,2,a,50,2
ListSession2,B1,1,,TrialProc1,LIVE,yoll,2,a,50,2
ListSession2,B1,1,,TrialProc1,RAINY,oray,2,a,50,2
ListSession2,B1,1,,TrialProc1,INTERIOR,vumble,2,a,50,2
ListSession2,B1,1,,TrialProc1,DYNAMITE,maybe,3,l,50,1
ListSession2,B1,1,,TrialProc1,MEDICAL,clown,3,l,50,1
ListSession2,B1,1,,TrialProc1,LAVA,ticket,3,l,50,1
ListSession2,B1,1,,TrialProc1,HERO,toe,3,l,50,1
ListSession2,B1,1,,TrialProc1,FLEX,thought,3,l,50,1
ListSession2,B1,1,,TrialProc1,HINT,faint,3,l,50,1
ListSession2,B1,1,,TrialProc1,LEAN,chip,3,l,50,1
ListSession2,B1,1,,TrialProc1,OPEN,smudge,3,l,50,1
ListSession2,B1,1,,TrialProc1,ACCELERATE,drugs,3,l,50,1
ListSession2,B1,1,,TrialProc1,INERTIA,telephone,3,l,50,1
ListSession2,B1,1,,TrialProc1,ACRE,vanish,3,l,50,1
ListSession2,B1,1,,TrialProc1,NIECE,hunter,3,l,50,1
ListSession2,B1,1,,TrialProc1,FLEXIBLE,wait,3,l,50,1
ListSession2,B1,1,,TrialProc1,BOULEVARD,heat,3,l,50,1
ListSession2,B1,1,,TrialProc1,CAPTIVE,candy,3,l,50,1
ListSession2,B1,1,,TrialProc1,THINKING,nephew,3,l,50,1
ListSession2,B1,1,,TrialProc1,MERIT,dance,3,l,50,1
ListSession2,B1,1,,TrialProc1,HIGHLIGHT,condom,3,l,50,1
ListSession2,B1,1,,TrialProc1,FLIP,dead,3,l,50,1
ListSession2,B1,1,,TrialProc1,JUNK,cigarette,3,l,50,1
ListSession2,B1,1,,TrialProc1,MIGHT,scary,3,l,50,1
ListSession2,B1,1,,TrialProc1,PAT,tail,3,l,50,1
ListSession2,B1,1,,TrialProc1,DIP,action,3,l,50,1
ListSession2,B1,1,,TrialProc1,BOOTH,smash,3,l,50,1
ListSession2,B1,1,,TrialProc1,DAD,waiter,3,l,50,1
ListSession2,B1,1,,TrialProc1,CELEBRATION,lie,3,l,50,1
ListSession2,B1,1,,TrialProc1,PARKING,crab,3,l,50,1
ListSession2,B1,1,,TrialProc1,REINDEER,direct,3,l,50,1
ListSession2,B1,1,,TrialProc1,DIGIT,stove,3,l,50,1
ListSession2,B1,1,,TrialProc1,FACTS,have,3,l,50,1
ListSession2,B1,1,,TrialProc1,SUPERSTITION,rule,3,l,50,1
ListSession2,B1,1,,TrialProc1,DESTINY,polish,3,l,50,1
ListSession2,B1,1,,TrialProc1,BET,door,3,l,50,1
ListSession2,B1,1,,TrialProc1,APPLE,exercise,3,l,50,1
ListSession2,B1,1,,TrialProc1,HINDSIGHT,sting,3,l,50,1
ListSession2,B1,1,,TrialProc1,THERE,chocolate,3,l,50,1
ListSession2,B1,1,,TrialProc1,PIECES,earth,3,l,50,1
ListSession2,B1,1,,TrialProc1,SABER,rock,3,l,50,1
ListSession2,B1,1,,TrialProc1,GIGGLE,clean,3,l,50,1
ListSession2,B1,1,,TrialProc1,COBRA,maze,3,l,50,1
ListSession2,B1,1,,TrialProc1,SANDPAPER,luggage,3,l,50,1
ListSession2,B1,1,,TrialProc1,STALE,first,3,l,50,1
ListSession2,B1,1,,TrialProc1,CREATE,mine,3,l,50,1
ListSession2,B1,1,,TrialProc1,GULLY,bride,3,l,50,1
ListSession2,B1,1,,TrialProc1,TEACH,loud,3,l,50,1
ListSession2,B1,1,,TrialProc1,RECYCLE,rude,3,l,50,1
ListSession2,B1,1,,TrialProc1,BLACKBOARD,stair,3,l,50,1
ListSession2,B1,1,,TrialProc1,FLOAT,control,3,l,50,1
ListSession2,B1,1,,TrialProc1,STATION,bake,3,l,50,1
ListSession2,B1,1,,TrialProc1,CHIPMUNK,cards,3,l,50,1
ListSession2,B1,1,,TrialProc1,MAGIC,coke,3,l,50,1
ListSession2,B1,1,,TrialProc1,ENDING,three,3,l,50,1
ListSession2,B1,1,,TrialProc1,GOODBYE,plut,3,a,50,2
ListSession2,B1,1,,TrialProc1,CHINA,choin,3,a,50,2
ListSession2,B1,1,,TrialProc1,THESAURUS,buice,3,a,50,2
ListSession2,B1,1,,TrialProc1,HAND,glastic,3,a,50,2
ListSession2,B1,1,,TrialProc1,SKILLER,mald,3,a,50,2
ListSession2,B1,1,,TrialProc1,PRICKLY,piw,3,a,50,2
ListSession2,B1,1,,TrialProc1,PERISCOPE,nom,3,a,50,2
ListSession2,B1,1,,TrialProc1,ADMISSION,fependent,3,a,50,2
ListSession2,B1,1,,TrialProc1,SPONTANEOUS,thurmday,3,a,50,2
ListSession2,B1,1,,TrialProc1,HOUR,helk,3,a,50,2
ListSession2,B1,1,,TrialProc1,RAKE,clup,3,a,50,2
ListSession2,B1,1,,TrialProc1,REGRET,leambelt,3,a,50,2
ListSession2,B1,1,,TrialProc1,CONQUER,bix,3,a,50,2
ListSession2,B1,1,,TrialProc1,WARRIOR,tolether,3,a,50,2
ListSession2,B1,1,,TrialProc1,REGION,chenk,3,a,50,2
ListSession2,B1,1,,TrialProc1,TOPPING,pute,3,a,50,2
ListSession2,B1,1,,TrialProc1,ABLE,sare,3,a,50,2
ListSession2,B1,1,,TrialProc1,SPECIAL,nather,3,a,50,2
ListSession2,B1,1,,TrialProc1,CASHEW,sundwach,3,a,50,2
ListSession2,B1,1,,TrialProc1,STEER,nanrow,3,a,50,2
ListSession2,B1,1,,TrialProc1,EXPERIENCE,boter,3,a,50,2
ListSession2,B1,1,,TrialProc1,ADVERB,stobage,3,a,50,2
ListSession2,B1,1,,TrialProc1,PUDDING,donpey,3,a,50,2
ListSession2,B1,1,,TrialProc1,FAST,kunch,3,a,50,2
ListSession2,B1,1,,TrialProc1,COPPER,snab,3,a,50,2
ListSession2,B1,1,,TrialProc1,PEBBLE,pirlfliend,3,a,50,2
ListSession2,B1,1,,TrialProc1,EXPLORER,yed,3,a,50,2
ListSession2,B1,1,,TrialProc1,KNOCK,durse,3,a,50,2
ListSession2,B1,1,,TrialProc1,RAISIN,chaid,3,a,50,2
ListSession2,B1,1,,TrialProc1,JAPAN,liget,3,a,50,2
ListSession2,B1,1,,TrialProc1,EXIT,gend,3,a,50,2
ListSession2,B1,1,,TrialProc1,CORPSE,jound,3,a,50,2
ListSession2,B1,1,,TrialProc1,COMPULSION,toet,3,a,50,2
ListSession2,B1,1,,TrialProc1,FRENCH,trooked,3,a,50,2
ListSession2,B1,1,,TrialProc1,PRESTIGE,beag,3,a,50,2
ListSession2,B1,1,,TrialProc1,PAIL,abnolmal,3,a,50,2
ListSession2,B1,1,,TrialProc1,JAR,tueslay,3,a,50,2
ListSession2,B1,1,,TrialProc1,CALENDAR,enp,3,a,50,2
ListSession2,B1,1,,TrialProc1,GRAVEL,speeg,3,a,50,2
ListSession2,B1,1,,TrialProc1,WARMTH,suffomate,3,a,50,2
ListSession2,B1,1,,TrialProc1,APPLIANCE,spord,3,a,50,2
ListSession2,B1,1,,TrialProc1,GRADE,mard,3,a,50,2
ListSession2,B1,1,,TrialProc1,SALOON,synkathepic,3,a,50,2
ListSession2,B1,1,,TrialProc1,PASTA,sarm,3,a,50,2
ListSession2,B1,1,,TrialProc1,OREGANO,weirn,3,a,50,2
ListSession2,B1,1,,TrialProc1,MOVEMENT,elg,3,a,50,2
ListSession2,B1,1,,TrialProc1,MINUS,figer,3,a,50,2
ListSession2,B1,1,,TrialProc1,LOTS,bife,3,a,50,2
ListSession2,B1,1,,TrialProc1,POWERFUL,prenent,3,a,50,2
